0,0,0
6.3076,0,0.12
10.59,0,0.19999
17.066,0,0.31998
21.578,0,0.41996
26.573,0,0.47994
31.784,0,0.49992
36.894,0,0.51989
41.754,0,0.55986
46.064,0,0.59983
51.879,0,0.59979
56.327,0,0.59975
61.402,0,0.5997
66.875,0,0.63965
72.482,0,0.67959
75.261,0,0.69955
82.069,0,0.69947
85.555,0,0.71942
93.15,0,0.75932
96.752,0,0.77926
100.41,0,0.79921
108.44,0,0.79907
112.46,0,0.799
116.46,0,0.79893
120.41,0,0.79886
127.72,0,0.79872
131.37,0,0.79864
138.46,0,0.83849
141.76,0,0.85842
148.04,0,0.89828
151.02,0,0.89821
156.99,0,0.89806
160.33,0,0.89798
167.37,0,0.8978
170.94,0,0.8977
177.75,0,0.93752
180.94,0,0.95743
187.11,0,0.99725
190.23,0,0.99715
197.07,0,1.0369
200.79,0,1.0568
208.68,0,1.1166
212.79,0,1.1364
216.84,0,1.1563
220.87,0,1.1962
228.58,0,1.2559
232.35,0,1.2958
236.33,0,1.3356
240.49,0,1.3555
249.17,0,1.4351
253.39,0,1.455
257.3,0,1.4748
260.95,0,1.4946
267.75,0,1.5144
271.19,0,1.5342
278.59,0,1.5739
282.54,0,1.5937
286.62,0,1.5935
290.91,0,1.5933
295.18,0,1.6132
304.1,0,1.6527
308.85,0,1.6725
313.52,0,1.6923
318.2,0,1.692
322.84,0,1.7118
327.19,0,1.7316
331.21,0,1.7514
335.19,0,1.7712
342.77,0,1.7908
346.56,0,1.7906
350.32,0,1.7904
357.32,0,1.81
360.47,0,1.7898
366.29,0,1.6295
372.13,0,1.2691
375.22,0,1.0489
381.81,0,0.56855
385.08,0,0.30835
391.45,0,-0.11204
397.5,0,-0.15241
400.57,0,-0.012606
406.49,0,0.44702
412.35,0,0.92664
415.24,0,1.1665
421.39,0,1.6461
427.71,0,1.9656
430.93,0,2.0454
437.3,0,2.125
440.39,0,2.1448
446.37,0,2.1844
451.79,0,2.224
456.47,0,2.2636
460.46,0,2.2434
467.46,0,2.1828
470.15,0,2.1826
475.57,0,2.1822
480.61,0,2.1819
485.14,0,2.1815
491.7,0,2.181
496.24,0,2.1807
500.96,0,2.1803
505.81,0,2.2199
511.03,0,2.2595
516.15,0,2.2791
520.95,0,2.2787
525.75,0,2.2783
532.07,0,2.3178
536.05,0,2.3374
540.32,0,2.3571
549.37,0,2.3763
553.87,0,2.3759
558.17,0,2.3755
562.43,0,2.3952
566.46,0,2.4148
570.3,0,2.4345
577.49,0,2.4738
580.85,0,2.4935
587.25,0,2.5329
590.37,0,2.5526
596.1,0,2.6121
601.52,0,2.6316
607.93,0,2.5511
611.16,0,2.4708
617.09,0,2.2704
621.83,0,2.0702
626.96,0,1.8301
632.53,0,1.6099
635.28,0,1.5299
640.94,0,1.4098
646.94,0,1.3097
650.29,0,1.2496
657.02,0,1.2295
660.44,0,1.2294
666.84,0,1.3092
670.11,0,1.3491
676.7,0,1.4489
680.2,0,1.5088
687.09,0,1.6286
690.4,0,1.7084
696.93,0,1.8281
703.1,0,1.9477
706.14,0,1.9875
712.18,0,2.047
715.27,0,2.0868
721.51,0,2.1262
728.36,0,2.1655
731.92,0,2.1652
735.45,0,2.1648
742.28,0,2.1641
745.38,0,2.1637
751.29,0,2.1431
757.13,0,2.1025
760.28,0,2.0821
766.79,0,2.0614
770.09,0,2.0411
776.46,0,2.0004
782.63,0,1.9597
785.88,0,1.9393
793.24,0,1.8985
797.45,0,1.858
801.88,0,1.8175
806.42,0,1.7969
810.82,0,1.7764
819.08,0,1.7555
823,0,1.755
826.86,0,1.7545
830.92,0,1.7541
835.02,0,1.7536
842.8,0,1.7927
846.55,0,1.8122
850.21,0,1.8318
857.57,0,1.8309
861.18,0,1.8105
868.61,0,1.7697
872.57,0,1.7292
876.62,0,1.7088
880.84,0,1.6883
885.13,0,1.6678
892.86,0,1.6869
896.31,0,1.7066
902.42,0,1.766
905.23,0,1.7857
911.58,0,1.825
915.1,0,1.8247
922.38,0,1.784
925.97,0,1.7637
932.77,0,1.7431
936.09,0,1.7428
942.75,0,1.7422
946.03,0,1.7418
952.75,0,1.7612
956.02,0,1.7809
962.61,0,1.8203
965.79,0,1.84
972.26,0,1.8394
975.58,0,1.8392
982.31,0,1.8388
985.65,0,1.8386
992.19,0,1.8385
995.51,0,1.8384
1002.1,0,1.8184
1005.5,0,1.7985
1012.1,0,1.7586
1015.4,0,1.7387
1021.6,0,1.7189
1027.6,0,1.6792
1030.5,0,1.6593
1036.4,0,1.6197
1042.2,0,1.5801
1045.2,0,1.5603
1051.3,0,1.5608
1057.4,0,1.6014
1060.5,0,1.6217
1066.9,0,1.6424
1070.1,0,1.6427
1076.6,0,1.6434
1083.2,0,1.6442
1086.5,0,1.6446
1092.8,0,1.6454
1095.8,0,1.6457
1101.6,0,1.6465
1107.2,0,1.6471
1112.3,0,1.6478
1117.1,0,1.6283
1122.2,0,1.5889
