0,0,0
-2.5786,4.34,-0.18
-5.1314,8.6216,-0.34445
-8.6068,14.408,-0.58003
-10.571,17.797,-0.70004
-13.335,22.704,-0.89206
-15.634,26.748,-1.1001
-17.767,30.442,-1.3109
-20.749,35.599,-1.5402
-22.915,39.468,-1.6649
-25.368,43.828,-1.7599
-27.946,48.503,-1.8241
-30.398,53.198,-1.8671
-32.783,58.107,-1.9018
-34.219,61.25,-1.9157
-36.291,65.69,-1.9135
-38.514,70.458,-1.8886
-40.716,75.138,-1.8503
-42.899,79.606,-1.796
-45.24,84.386,-1.7184
-47.718,89.452,-1.6133
-49.301,92.712,-1.5331
-51.491,97.125,-1.4021
-53.777,101.64,-1.2603
-56.204,106.58,-1.1104
-58.523,111.26,-0.96195
-60.78,115.73,-0.82278
-63.139,120.39,-0.69441
-65.665,125.31,-0.57562
-67.33,128.58,-0.50124
-69.897,133.68,-0.39972
-72.464,138.78,-0.30906
-74.216,142.27,-0.25437
-76.839,147.48,-0.18075
-78.607,151,-0.13634
-81.458,156.72,-0.076172
-83.303,160.57,-0.039064
-85.011,164.22,-0.005367
-87.558,169.53,0.04087
-90.25,174.98,0.078995
-92.205,178.89,0.099929
-94.351,183.17,0.11744
-96.375,187.19,0.13259
-99.084,192.62,0.15219
-101.08,196.62,0.16275
-103.2,200.91,0.17172
-105.42,205.42,0.17836
-107.74,210.03,0.18159
-110.1,214.59,0.18158
-112.43,218.98,0.17924
-114.78,223.39,0.1762
-117.06,227.52,0.17212
-119.04,230.97,0.16704
-122.27,236.32,0.15584
-124.65,240.37,0.14571
-127.22,244.66,0.13252
-129.84,249.1,0.11948
-132.54,253.7,0.11121
-134.4,256.81,0.10802
-137.67,262.06,0.10527
-139.93,265.76,0.10347
-142.9,270.65,0.1002
-144.96,273.94,0.09634
-147.93,278.91,0.088733
-150.71,283.62,0.084307
-152.76,287.11,0.082784
-156.19,292.86,0.081685
-158.53,296.74,0.081334
-160.8,300.5,0.080138
-162.91,303.99,0.077843
-165.99,309.06,0.073512
-169.01,314.13,0.073036
-171.14,317.63,0.074031
-173.29,321.15,0.075774
-176.43,326.48,0.079067
-178.67,330.31,0.081699
-180.86,334.1,0.085278
-184.27,340.01,0.089741
-186.45,343.76,0.091888
-188.37,347.05,0.093248
-191.43,352.38,0.094016
-193.63,356.35,0.09244
-195.83,360.48,0.087816
-198.07,364.81,0.082105
-200.19,369.18,0.078355
-202.06,373.48,0.07651
-204.6,380,0.074475
-206.08,383.99,0.074038
-207.41,387.55,0.073826
-209.25,392.66,0.074491
-211.04,398.25,0.075992
-212.23,402.46,0.077249
-213.3,406.69,0.07933
-214.79,413.14,0.082372
-215.55,417.4,0.08435
-216.06,421.66,0.087117
